State,Filed_week_ended,Initial_Claims,Reflecting_Week_Ended,Continued_Claims,Covered_Employment,Insured_Unemployment_Rate
New Jersey,6/22/19,"13,644",6/15/19,"75,852","3,986,579",1.9
New Jersey,6/29/19,"18,558",6/22/19,"80,090","3,986,579",2.01
New Jersey,7/6/19,"12,612",6/29/19,"87,044","3,986,579",2.18
New Jersey,7/13/19,"8,910",7/6/19,"98,783","3,995,886",2.47
New Jersey,7/20/19,"8,070",7/13/19,"97,560","3,995,886",2.44
New Jersey,7/27/19,"7,265",7/20/19,"96,801","3,995,886",2.42
New Jersey,8/3/19,"8,205",7/27/19,"95,886","3,995,886",2.4
New Jersey,8/10/19,"8,224",8/3/19,"95,093","3,995,886",2.38
New Jersey,8/17/19,"7,541",8/10/19,"94,922","3,995,886",2.38
New Jersey,8/24/19,"7,746",8/17/19,"95,509","3,995,886",2.39
New Jersey,8/31/19,"7,103",8/24/19,"94,789","3,995,886",2.37
New Jersey,9/7/19,"6,658",8/31/19,"92,978","3,995,886",2.33
New Jersey,9/14/19,"7,455",9/7/19,"83,934","3,995,886",2.1
New Jersey,9/21/19,"6,718",9/14/19,"73,417","3,995,886",1.84
New Jersey,9/28/19,"6,699",9/21/19,"72,053","3,995,886",1.8
New Jersey,10/5/19,"7,721",9/28/19,"71,660","3,995,886",1.79
New Jersey,10/12/19,"7,706",10/5/19,"71,529","3,995,886",1.79
New Jersey,10/19/19,"7,482",10/12/19,"71,216","4,007,202",1.78
New Jersey,10/26/19,"7,990",10/19/19,"72,947","4,007,202",1.82
New Jersey,11/2/19,"7,550",10/26/19,"72,909","4,007,202",1.82
New Jersey,11/9/19,"12,747",11/2/19,"75,018","4,007,202",1.87
New Jersey,11/16/19,"8,978",11/9/19,"78,801","4,007,202",1.97
New Jersey,11/23/19,"9,523",11/16/19,"79,682","4,007,202",1.99
New Jersey,11/30/19,"9,149",11/23/19,"78,017","4,007,202",1.95
New Jersey,12/7/19,"12,463",11/30/19,"87,903","4,007,202",2.19
New Jersey,12/14/19,"10,806",12/7/19,"85,764","4,007,202",2.14
New Jersey,12/21/19,"13,001",12/14/19,"89,206","4,007,202",2.23
New Jersey,12/28/19,"22,855",12/21/19,"89,248","4,007,202",2.23
New Jersey,1/4/20,"15,325",12/28/19,"111,335","4,007,202",2.78
New Jersey,1/11/20,"13,469",1/4/20,"120,461","4,015,146",3
New Jersey,1/18/20,"10,728",1/11/20,"108,425","4,015,146",2.7
New Jersey,1/25/20,"9,325",1/18/20,"107,082","4,015,146",2.67
New Jersey,2/1/20,"8,304",1/25/20,"110,022","4,015,146",2.74
New Jersey,2/8/20,"9,288",2/1/20,"109,931","4,015,146",2.74
New Jersey,2/15/20,"8,550",2/8/20,"110,016","4,015,146",2.74
New Jersey,2/22/20,"8,396",2/15/20,"109,265","4,015,146",2.72
New Jersey,2/29/20,"7,773",2/22/20,"110,902","4,015,146",2.76
New Jersey,3/7/20,"7,996",2/29/20,"107,646","4,015,146",2.68
New Jersey,3/14/20,"9,467",3/7/20,"104,283","4,015,146",2.6
New Jersey,3/21/20,"115,815",3/14/20,"105,840","4,015,146",2.64
New Jersey,3/28/20,"206,253",3/21/20,"156,181","4,015,146",3.89
New Jersey,4/4/20,"214,836",3/28/20,"276,119","4,015,146",6.88
New Jersey,4/11/20,"141,420",4/4/20,"429,388","4,025,826",10.67
New Jersey,4/18/20,"140,139",4/11/20,"556,005","4,025,826",13.81
New Jersey,4/25/20,"71,966",4/18/20,"621,753","4,025,826",15.44
New Jersey,5/2/20,"88,326",4/25/20,"642,651","4,025,826",15.96
New Jersey,5/9/20,"69,689",5/2/20,"715,433","4,025,826",17.77
New Mexico,1/5/19,"1,085",12/29/18,"10,067","783,527",1.28
New Mexico,1/12/19,"1,664",1/5/19,"10,191","786,155",1.3
New Mexico,1/19/19,"1,335",1/12/19,"10,096","786,155",1.28
New Mexico,1/26/19,897,1/19/19,"10,227","786,155",1.3
New Mexico,2/2/19,870,1/26/19,"10,337","786,155",1.31
New Mexico,2/9/19,819,2/2/19,"10,226","786,155",1.3
New Mexico,2/16/19,732,2/9/19,"10,009","786,155",1.27
New Mexico,2/23/19,676,2/16/19,"10,011","786,155",1.27
New Mexico,3/2/19,628,2/23/19,"10,033","786,155",1.28
New Mexico,3/9/19,682,3/2/19,"9,851","786,155",1.25
New Mexico,3/16/19,677,3/9/19,"9,622","786,155",1.22
New Mexico,3/23/19,837,3/16/19,"9,540","786,155",1.21
New Mexico,3/30/19,831,3/23/19,"9,539","786,155",1.21
New Mexico,4/6/19,874,3/30/19,"9,393","786,155",1.19
New Mexico,4/13/19,815,4/6/19,"9,146","789,407",1.16
New Mexico,4/20/19,687,4/13/19,"8,908","789,407",1.13
New Mexico,4/27/19,717,4/20/19,"8,919","789,407",1.13
New Mexico,5/4/19,693,4/27/19,"8,903","789,407",1.13
New Mexico,5/11/19,613,5/4/19,"8,740","789,407",1.11
New Mexico,5/18/19,784,5/11/19,"8,292","789,407",1.05
New Mexico,5/25/19,"1,031",5/18/19,"8,256","789,407",1.05
New Mexico,6/1/19,"1,235",5/25/19,"8,436","789,407",1.07
New Mexico,6/8/19,995,6/1/19,"8,982","789,407",1.14
New Mexico,6/15/19,786,6/8/19,"8,911","789,407",1.13
New Mexico,6/22/19,746,6/15/19,"9,060","789,407",1.15
New Mexico,6/29/19,671,6/22/19,"8,946","789,407",1.13
New Mexico,7/6/19,686,6/29/19,"8,683","789,407",1.1
New Mexico,7/13/19,823,7/6/19,"8,839","793,201",1.11
New Mexico,7/20/19,631,7/13/19,"8,303","793,201",1.05
New Mexico,7/27/19,634,7/20/19,"8,832","793,201",1.11
New Mexico,8/3/19,746,7/27/19,"8,657","793,201",1.09
New Mexico,8/10/19,687,8/3/19,"8,614","793,201",1.09
New Mexico,8/17/19,681,8/10/19,"8,238","793,201",1.04
New Mexico,8/24/19,668,8/17/19,"7,750","793,201",0.98
New Mexico,8/31/19,652,8/24/19,"7,512","793,201",0.95
New Mexico,9/7/19,680,8/31/19,"7,332","793,201",0.92
New Mexico,9/14/19,723,9/7/19,"7,466","793,201",0.94
New Mexico,9/21/19,681,9/14/19,"7,356","793,201",0.93
New Mexico,9/28/19,699,9/21/19,"7,455","793,201",0.94
New Mexico,10/5/19,948,9/28/19,"7,398","793,201",0.93
New Mexico,10/12/19,825,10/5/19,"7,606","796,105",0.96
New Mexico,10/19/19,843,10/12/19,"7,581","796,105",0.95
New Mexico,10/26/19,933,10/19/19,"7,724","796,105",0.97
New Mexico,11/2/19,928,10/26/19,"7,977","796,105",1
New Mexico,11/9/19,"1,008",11/2/19,"8,205","796,105",1.03
New Mexico,11/16/19,882,11/9/19,"8,449","796,105",1.06
New Mexico,11/23/19,928,11/16/19,"8,653","796,105",1.09
New Mexico,11/30/19,811,11/23/19,"8,736","796,105",1.1
New Mexico,12/7/19,"1,041",11/30/19,"9,270","796,105",1.16
New Mexico,12/14/19,939,12/7/19,"9,115","796,105",1.14
New Mexico,12/21/19,986,12/14/19,"9,271","796,105",1.16
New Mexico,12/28/19,"1,135",12/21/19,"9,232","796,105",1.16
New Mexico,1/4/20,799,12/28/19,"10,140","796,105",1.27
New Mexico,1/11/20,"1,194",1/4/20,"10,310","799,085",1.29
New Mexico,1/18/20,947,1/11/20,"9,920","799,085",1.24
New Mexico,1/25/20,764,1/18/20,"10,137","799,085",1.27
New Mexico,2/1/20,784,1/25/20,"10,066","799,085",1.26
New Mexico,2/8/20,873,2/1/20,"9,965","799,085",1.25
New Mexico,2/15/20,725,2/8/20,"9,987","799,085",1.25
New Mexico,2/22/20,737,2/15/20,"10,051","799,085",1.26
New Mexico,2/29/20,681,2/22/20,"10,039","799,085",1.26
New Mexico,3/7/20,690,2/29/20,"9,845","799,085",1.23
New Mexico,3/14/20,869,3/7/20,"9,566","799,085",1.2
New Mexico,3/21/20,"18,105",3/14/20,"9,288","799,085",1.16
New Mexico,3/28/20,"27,849",3/21/20,"20,087","799,085",2.51
New Mexico,4/4/20,"26,132",3/28/20,"44,829","799,085",5.61
New Mexico,4/11/20,"19,043",4/4/20,"62,686","802,978",7.81
New Mexico,4/18/20,"13,621",4/11/20,"80,986","802,978",10.09
New Mexico,4/25/20,"12,093",4/18/20,"94,149","802,978",11.72
New Mexico,5/2/20,"13,675",4/25/20,"96,157","802,978",11.98
New Mexico,5/9/20,"8,024",5/2/20,"101,132","802,978",12.59
Nevada,1/5/19,"2,450",12/29/18,"21,591","1,318,120",1.64
Nevada,1/12/19,"2,975",1/5/19,"20,257","1,328,365",1.52
Nevada,1/19/19,"2,716",1/12/19,"20,106","1,328,365",1.51
Nevada,1/26/19,"2,319",1/19/19,"20,470","1,328,365",1.54
Nevada,2/2/19,"2,461",1/26/19,"20,368","1,328,365",1.53
Nevada,2/9/19,"2,403",2/2/19,"20,301","1,328,365",1.53
Nevada,2/16/19,"2,525",2/9/19,"20,397","1,328,365",1.54
Nevada,2/23/19,"2,130",2/16/19,"20,591","1,328,365",1.55
Nevada,3/2/19,"2,146",2/23/19,"20,177","1,328,365",1.52
Nevada,3/9/19,"2,229",3/2/19,"20,132","1,328,365",1.52
Nevada,3/16/19,"2,288",3/9/19,"19,588","1,328,365",1.47
Nevada,3/23/19,"2,115",3/16/19,"19,152","1,328,365",1.44
Nevada,3/30/19,"2,013",3/23/19,"18,779","1,328,365",1.41
Nevada,4/6/19,"2,008",3/30/19,"18,298","1,328,365",1.38
Nevada,4/13/19,"2,196",4/6/19,"17,451","1,339,717",1.3
Nevada,4/20/19,"2,660",4/13/19,"17,599","1,339,717",1.31
Nevada,4/27/19,"2,276",4/20/19,"18,529","1,339,717",1.38
Nevada,5/4/19,"2,163",4/27/19,"18,001","1,339,717",1.34
Nevada,5/11/19,"2,091",5/4/19,"17,317","1,339,717",1.29
Nevada,5/18/19,"1,981",5/11/19,"17,520","1,339,717",1.31
Nevada,5/25/19,"2,142",5/18/19,"17,044","1,339,717",1.27
Nevada,6/1/19,"2,355",5/25/19,"17,177","1,339,717",1.28
Nevada,6/8/19,"2,114",6/1/19,"17,419","1,339,717",1.3
Nevada,6/15/19,"2,514",6/8/19,"17,047","1,339,717",1.27
Nevada,6/22/19,"2,402",6/15/19,"17,595","1,339,717",1.31
Nevada,6/29/19,"2,130",6/22/19,"17,798","1,339,717",1.33
Nevada,7/6/19,"2,359",6/29/19,"17,630","1,339,717",1.32
Nevada,7/13/19,"2,483",7/6/19,"18,814","1,351,670",1.39
Nevada,7/20/19,"2,021",7/13/19,"17,909","1,351,670",1.32
Nevada,7/27/19,"1,904",7/20/19,"17,707","1,351,670",1.31
Nevada,8/3/19,"2,129",7/27/19,"17,475","1,351,670",1.29
Nevada,8/10/19,"2,214",8/3/19,"17,617","1,351,670",1.3
Nevada,8/17/19,"2,087",8/10/19,"17,108","1,351,670",1.27
Nevada,8/24/19,"2,252",8/17/19,"16,878","1,351,670",1.25
Nevada,8/31/19,"2,438",8/24/19,"17,388","1,351,670",1.29
Nevada,9/7/19,"2,045",8/31/19,"17,346","1,351,670",1.28
Nevada,9/14/19,"2,055",9/7/19,"16,914","1,351,670",1.25
Nevada,9/21/19,"1,887",9/14/19,"16,327","1,351,670",1.21
Nevada,9/28/19,"1,799",9/21/19,"15,872","1,351,670",1.17
Nevada,10/5/19,"2,351",9/28/19,"15,863","1,351,670",1.17
Nevada,10/12/19,"2,450",10/5/19,"16,280","1,362,256",1.2
Nevada,10/19/19,"2,085",10/12/19,"16,617","1,362,256",1.22
Nevada,10/26/19,"1,897",10/19/19,"15,743","1,362,256",1.16
Nevada,11/2/19,"2,170",10/26/19,"16,035","1,362,256",1.18
Nevada,11/9/19,"2,521",11/2/19,"16,014","1,362,256",1.18
Nevada,11/16/19,"2,418",11/9/19,"16,225","1,362,256",1.19
Nevada,11/23/19,"2,572",11/16/19,"16,915","1,362,256",1.24
Nevada,11/30/19,"2,566",11/23/19,"17,321","1,362,256",1.27
Nevada,12/7/19,"3,141",11/30/19,"19,086","1,362,256",1.4
Nevada,12/14/19,"2,655",12/7/19,"18,343","1,362,256",1.35
Nevada,12/21/19,"2,573",12/14/19,"18,971","1,362,256",1.39
Nevada,12/28/19,"2,544",12/21/19,"19,193","1,362,256",1.41
Nevada,1/4/20,"2,264",12/28/19,"20,801","1,362,256",1.53
Nevada,1/11/20,"2,792",1/4/20,"19,823","1,371,969",1.44
Nevada,1/18/20,"2,451",1/11/20,"19,328","1,371,969",1.41
Nevada,1/25/20,"2,101",1/18/20,"19,025","1,371,969",1.39
Nevada,2/1/20,"2,286",1/25/20,"19,177","1,371,969",1.4
Nevada,2/8/20,"2,794",2/1/20,"19,225","1,371,969",1.4
Nevada,2/15/20,"2,543",2/8/20,"19,585","1,371,969",1.43
Nevada,2/22/20,"2,052",2/15/20,"19,472","1,371,969",1.42
Nevada,2/29/20,"2,324",2/22/20,"20,044","1,371,969",1.46
Nevada,3/7/20,"2,309",2/29/20,"19,850","1,371,969",1.45
Nevada,3/14/20,"6,356",3/7/20,"19,475","1,371,969",1.42
Nevada,3/21/20,"92,298",3/14/20,"19,822","1,371,969",1.44
Nevada,3/28/20,"71,942",3/21/20,"58,798","1,371,969",4.29
Nevada,4/4/20,"79,285",3/28/20,"131,121","1,371,969",9.56
Nevada,4/11/20,"58,641",4/4/20,"189,007","1,379,654",13.7
Nevada,4/18/20,"39,496",4/11/20,"231,618","1,379,654",16.79
Nevada,4/25/20,"42,541",4/18/20,"274,850","1,379,654",19.92
Nevada,5/2/20,"28,550",4/25/20,"303,573","1,379,654",22
Nevada,5/9/20,"21,635",5/2/20,"324,444","1,379,654",23.52
New York,1/5/19,"45,065",12/29/18,"179,871","9,196,527",1.96
New York,1/12/19,"21,667",1/5/19,"172,779","9,238,028",1.87
New York,1/19/19,"16,585",1/12/19,"162,688","9,238,028",1.76
New York,1/26/19,"14,615",1/19/19,"161,589","9,238,028",1.75
New York,2/2/19,"18,295",1/26/19,"164,866","9,238,028",1.78
New York,2/9/19,"17,414",2/2/19,"165,703","9,238,028",1.79
New York,2/16/19,"13,619",2/9/19,"161,687","9,238,028",1.75
New York,2/23/19,"14,038",2/16/19,"160,513","9,238,028",1.74
New York,3/2/19,"30,291",2/23/19,"179,076","9,238,028",1.94
New York,3/9/19,"13,794",3/2/19,"158,729","9,238,028",1.72
New York,3/16/19,"12,915",3/9/19,"156,976","9,238,028",1.7
New York,3/23/19,"12,684",3/16/19,"152,162","9,238,028",1.65
New York,3/30/19,"13,009",3/23/19,"148,017","9,238,028",1.6
New York,4/6/19,"12,603",3/30/19,"140,011","9,238,028",1.52
New York,4/13/19,"12,131",4/6/19,"132,624","9,277,188",1.43
New York,4/20/19,"12,048",4/13/19,"126,256","9,277,188",1.36
New York,4/27/19,"18,580",4/20/19,"127,605","9,277,188",1.38
New York,5/4/19,"27,945",4/27/19,"137,475","9,277,188",1.48
New York,5/11/19,"12,551",5/4/19,"116,125","9,277,188",1.25
New York,5/18/19,"11,874",5/11/19,"113,042","9,277,188",1.22
New York,5/25/19,"12,749",5/18/19,"111,749","9,277,188",1.2
New York,6/1/19,"13,151",5/25/19,"112,515","9,277,188",1.21
New York,6/8/19,"13,991",6/1/19,"114,145","9,277,188",1.23
New York,6/15/19,"12,287",6/8/19,"112,845","9,277,188",1.22
New York,6/22/19,"11,783",6/15/19,"112,721","9,277,188",1.22
New York,6/29/19,"14,376",6/22/19,"113,999","9,277,188",1.23
New York,7/6/19,"25,279",6/29/19,"123,808","9,277,188",1.33
New York,7/13/19,"25,416",7/6/19,"142,051","9,315,134",1.52
New York,7/20/19,"11,845",7/13/19,"134,096","9,315,134",1.44
New York,7/27/19,"11,660",7/20/19,"132,473","9,315,134",1.42
New York,8/3/19,"11,545",7/27/19,"131,904","9,315,134",1.42
New York,8/10/19,"12,153",8/3/19,"131,332","9,315,134",1.41
New York,8/17/19,"12,088",8/10/19,"131,210","9,315,134",1.41
New York,8/24/19,"16,540",8/17/19,"134,289","9,315,134",1.44
New York,8/31/19,"15,116",8/24/19,"136,816","9,315,134",1.47
New York,9/7/19,"11,569",8/31/19,"132,355","9,315,134",1.42
New York,9/14/19,"12,617",9/7/19,"118,808","9,315,134",1.28
New York,9/21/19,"10,840",9/14/19,"104,676","9,315,134",1.12
New York,9/28/19,"10,893",9/21/19,"103,396","9,315,134",1.11
New York,10/5/19,"11,894",9/28/19,"103,069","9,315,134",1.11
New York,10/12/19,"15,041",10/5/19,"106,343","9,351,620",1.14
New York,10/19/19,"12,110",10/12/19,"105,927","9,351,620",1.13
New York,10/26/19,"13,085",10/19/19,"107,489","9,351,620",1.15
New York,11/2/19,"12,996",10/26/19,"108,769","9,351,620",1.16
New York,11/9/19,"15,717",11/2/19,"112,245","9,351,620",1.2
New York,11/16/19,"15,999",11/9/19,"116,355","9,351,620",1.24
New York,11/23/19,"18,992",11/16/19,"123,920","9,351,620",1.33
New York,11/30/19,"13,521",11/23/19,"122,801","9,351,620",1.31
New York,12/7/19,"24,396",11/30/19,"139,319","9,351,620",1.49
New York,12/14/19,"18,108",12/7/19,"136,601","9,351,620",1.46
New York,12/21/19,"16,062",12/14/19,"138,720","9,351,620",1.48
New York,12/28/19,"18,384",12/21/19,"141,563","9,351,620",1.51
New York,1/4/20,"44,846",12/28/19,"181,668","9,351,620",1.94
New York,1/11/20,"23,314",1/4/20,"184,283","9,380,736",1.96
New York,1/18/20,"17,823",1/11/20,"164,588","9,380,736",1.75
New York,1/25/20,"15,022",1/18/20,"164,044","9,380,736",1.75
New York,2/1/20,"16,545",1/25/20,"165,715","9,380,736",1.77
New York,2/8/20,"15,010",2/1/20,"163,393","9,380,736",1.74
New York,2/15/20,"14,333",2/8/20,"164,111","9,380,736",1.75
New York,2/22/20,"14,144",2/15/20,"163,220","9,380,736",1.74
New York,2/29/20,"31,208",2/22/20,"182,691","9,380,736",1.95
New York,3/7/20,"14,035",2/29/20,"161,892","9,380,736",1.73
New York,3/14/20,"14,272",3/7/20,"158,268","9,380,736",1.69
New York,3/21/20,"79,999",3/14/20,"167,214","9,380,736",1.78
New York,3/28/20,"366,595",3/21/20,"314,710","9,380,736",3.35
New York,4/4/20,"344,451",3/28/20,"712,544","9,380,736",7.6
New York,4/11/20,"394,701",4/4/20,"1,121,191","9,408,510",11.92
New York,4/18/20,"205,184",4/11/20,"1,354,496","9,408,510",14.4
New York,4/25/20,"219,413",4/18/20,"1,616,809","9,408,510",17.18
New York,5/2/20,"195,110",4/25/20,"1,749,571","9,408,510",18.6
New York,5/9/20,"199,419",5/2/20,"1,846,154","9,408,510",19.62
Ohio,1/5/19,"9,984",12/29/18,"71,682","5,286,309",1.36
Ohio,1/12/19,"10,168",1/5/19,"73,321","5,297,266",1.38
Ohio,1/19/19,"12,361",1/12/19,"71,428","5,297,266",1.35
Ohio,1/26/19,"8,838",1/19/19,"74,304","5,297,266",1.4
Ohio,2/2/19,"8,443",1/26/19,"73,045","5,297,266",1.38
Ohio,2/9/19,"6,584",2/2/19,"74,406","5,297,266",1.4
Ohio,2/16/19,"5,843",2/9/19,"72,360","5,297,266",1.37
Ohio,2/23/19,"6,181",2/16/19,"71,003","5,297,266",1.34
Ohio,3/2/19,"5,427",2/23/19,"69,933","5,297,266",1.32
Ohio,3/9/19,"6,569",3/2/19,"68,260","5,297,266",1.29
Ohio,3/16/19,"6,449",3/9/19,"67,386","5,297,266",1.27
Ohio,3/23/19,"5,981",3/16/19,"65,235","5,297,266",1.23
Ohio,3/30/19,"6,197",3/23/19,"61,777","5,297,266",1.17
Ohio,4/6/19,"6,011",3/30/19,"59,590","5,297,266",1.12
Ohio,4/13/19,"5,235",4/6/19,"54,941","5,306,159",1.04
Ohio,4/20/19,"6,076",4/13/19,"51,094","5,306,159",0.96
Ohio,4/27/19,"5,659",4/20/19,"48,356","5,306,159",0.91
Ohio,5/4/19,"5,518",4/27/19,"46,329","5,306,159",0.87
Ohio,5/11/19,"5,773",5/4/19,"43,492","5,306,159",0.82
Ohio,5/18/19,"9,941",5/11/19,"42,912","5,306,159",0.81
Ohio,5/25/19,"6,668",5/18/19,"46,293","5,306,159",0.87
Ohio,6/1/19,"7,161",5/25/19,"45,360","5,306,159",0.85
Ohio,6/8/19,"7,063",6/1/19,"46,748","5,306,159",0.88
Ohio,6/15/19,"5,698",6/8/19,"45,074","5,306,159",0.85
Ohio,6/22/19,"5,980",6/15/19,"44,625","5,306,159",0.84
Ohio,6/29/19,"5,970",6/22/19,"45,429","5,306,159",0.86
Ohio,7/6/19,"6,295",6/29/19,"43,946","5,306,159",0.83
Ohio,7/13/19,"7,503",7/6/19,"47,650","5,317,167",0.9
Ohio,7/20/19,"5,655",7/13/19,"46,889","5,317,167",0.88
Ohio,7/27/19,"4,949",7/20/19,"45,295","5,317,167",0.85
Ohio,8/3/19,"4,921",7/27/19,"43,790","5,317,167",0.82
Ohio,8/10/19,"4,814",8/3/19,"43,548","5,317,167",0.82
Ohio,8/17/19,"4,659",8/10/19,"42,250","5,317,167",0.79
Ohio,8/24/19,"4,933",8/17/19,"41,047","5,317,167",0.77
Ohio,8/31/19,"4,715",8/24/19,"39,315","5,317,167",0.74
Ohio,9/7/19,"4,428",8/31/19,"37,747","5,317,167",0.71
Ohio,9/14/19,"4,566",9/7/19,"37,349","5,317,167",0.7
Ohio,9/21/19,"4,887",9/14/19,"36,878","5,317,167",0.69
Ohio,9/28/19,"7,048",9/21/19,"36,395","5,317,167",0.68
Ohio,10/5/19,"6,159",9/28/19,"38,600","5,317,167",0.73
Ohio,10/12/19,"5,904",10/5/19,"39,426","5,327,431",0.74
Ohio,10/19/19,"6,262",10/12/19,"39,564","5,327,431",0.74
Ohio,10/26/19,"7,368",10/19/19,"40,720","5,327,431",0.76
Ohio,11/2/19,"7,314",10/26/19,"42,883","5,327,431",0.8
Ohio,11/9/19,"7,811",11/2/19,"42,402","5,327,431",0.8
Ohio,11/16/19,"8,739",11/9/19,"42,777","5,327,431",0.8
Ohio,11/23/19,"7,868",11/16/19,"46,012","5,327,431",0.86
Ohio,11/30/19,"9,372",11/23/19,"46,844","5,327,431",0.88
Ohio,12/7/19,"10,388",11/30/19,"52,807","5,327,431",0.99
Ohio,12/14/19,"9,999",12/7/19,"54,811","5,327,431",1.03
Ohio,12/21/19,"10,634",12/14/19,"57,405","5,327,431",1.08
Ohio,12/28/19,"15,943",12/21/19,"61,801","5,327,431",1.16
Ohio,1/4/20,"10,759",12/28/19,"73,287","5,327,431",1.38
Ohio,1/11/20,"9,957",1/4/20,"78,391","5,338,723",1.47
Ohio,1/18/20,"7,865",1/11/20,"72,855","5,338,723",1.36
Ohio,1/25/20,"8,086",1/18/20,"72,002","5,338,723",1.35
Ohio,2/1/20,"7,329",1/25/20,"72,622","5,338,723",1.36
Ohio,2/8/20,"6,825",2/1/20,"71,442","5,338,723",1.34
Ohio,2/15/20,"6,532",2/8/20,"71,214","5,338,723",1.33
Ohio,2/22/20,"6,208",2/15/20,"70,924","5,338,723",1.33
Ohio,2/29/20,"9,916",2/22/20,"70,655","5,338,723",1.32
Ohio,3/7/20,"6,545",2/29/20,"73,123","5,338,723",1.37
Ohio,3/14/20,"7,046",3/7/20,"68,516","5,338,723",1.28
Ohio,3/21/20,"196,309",3/14/20,"68,323","5,338,723",1.28
Ohio,3/28/20,"274,288",3/21/20,"214,273","5,338,723",4.01
Ohio,4/4/20,"226,191",3/28/20,"450,061","5,338,723",8.43
Ohio,4/11/20,"159,317",4/4/20,"622,669","5,346,565",11.65
Ohio,4/18/20,"109,830",4/11/20,"717,842","5,346,565",13.43
Ohio,4/25/20,"93,599",4/18/20,"777,214","5,346,565",14.54
Ohio,5/2/20,"61,487",4/25/20,"759,435","5,346,565",14.2
Ohio,5/9/20,"52,255",5/2/20,"745,886","5,346,565",13.95
Oklahoma,1/5/19,"2,630",12/29/18,"14,109","1,539,605",0.92
Oklahoma,1/12/19,"2,579",1/5/19,"15,339","1,544,089",0.99
Oklahoma,1/19/19,"2,449",1/12/19,"14,559","1,544,089",0.94
Oklahoma,1/26/19,"2,258",1/19/19,"14,668","1,544,089",0.95
Oklahoma,2/2/19,"2,010",1/26/19,"14,496","1,544,089",0.94
Oklahoma,2/9/19,"1,958",2/2/19,"14,393","1,544,089",0.93
Oklahoma,2/16/19,"1,746",2/9/19,"14,380","1,544,089",0.93
Oklahoma,2/23/19,"1,901",2/16/19,"13,797","1,544,089",0.89
Oklahoma,3/2/19,"1,776",2/23/19,"14,064","1,544,089",0.91
Oklahoma,3/9/19,"1,623",3/2/19,"13,858","1,544,089",0.9
Oklahoma,3/16/19,"2,669",3/9/19,"13,527","1,544,089",0.88
Oklahoma,3/23/19,"1,572",3/16/19,"14,217","1,544,089",0.92
Oklahoma,3/30/19,"1,706",3/23/19,"13,558","1,544,089",0.88
Oklahoma,4/6/19,"2,024",3/30/19,"13,647","1,544,089",0.88
Oklahoma,4/13/19,"1,824",4/6/19,"13,448","1,549,332",0.87
Oklahoma,4/20/19,"2,037",4/13/19,"13,531","1,549,332",0.87
Oklahoma,4/27/19,"2,010",4/20/19,"13,576","1,549,332",0.88
Oklahoma,5/4/19,"1,992",4/27/19,"13,792","1,549,332",0.89
Oklahoma,5/11/19,"1,729",5/4/19,"13,560","1,549,332",0.88
Oklahoma,5/18/19,"1,730",5/11/19,"13,508","1,549,332",0.87
Oklahoma,5/25/19,"1,722",5/18/19,"13,191","1,549,332",0.85
Oklahoma,6/1/19,"2,144",5/25/19,"13,404","1,549,332",0.87
Oklahoma,6/8/19,"1,933",6/1/19,"14,199","1,549,332",0.92
Oklahoma,6/15/19,"1,820",6/8/19,"14,550","1,549,332",0.94
Oklahoma,6/22/19,"1,691",6/15/19,"14,364","1,549,332",0.93
Oklahoma,6/29/19,"1,821",6/22/19,"14,544","1,549,332",0.94
Oklahoma,7/6/19,"2,011",6/29/19,"14,638","1,549,332",0.94
Oklahoma,7/13/19,"2,000",7/6/19,"15,233","1,555,668",0.98
Oklahoma,7/20/19,"1,838",7/13/19,"15,232","1,555,668",0.98
Oklahoma,7/27/19,"1,507",7/20/19,"15,072","1,555,668",0.97
Oklahoma,8/3/19,"1,558",7/27/19,"14,900","1,555,668",0.96
Oklahoma,8/10/19,"1,611",8/3/19,"15,188","1,555,668",0.98
Oklahoma,8/17/19,"1,599",8/10/19,"14,707","1,555,668",0.95
Oklahoma,8/24/19,"1,624",8/17/19,"14,468","1,555,668",0.93
Oklahoma,8/31/19,"1,424",8/24/19,"14,283","1,555,668",0.92
Oklahoma,9/7/19,"1,452",8/31/19,"14,211","1,555,668",0.91
Oklahoma,9/14/19,"1,519",9/7/19,"14,351","1,555,668",0.92
Oklahoma,9/21/19,"1,660",9/14/19,"14,395","1,555,668",0.93
Oklahoma,9/28/19,"1,623",9/21/19,"14,386","1,555,668",0.92
